cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,intinc,eintexp,nim,elnatr,nonii,ifiduc,iserchg,igltrad,idothnii,nonix,esal,epremagg,IDEOTH,idpretx,iglsec,itax,ibefxtr,extra,netinc,NETIMIN,NETINBM,ntlnls,eqcdiv,eqcstkrx,noij
2595,12749,442806,2631510,First  Ipswich Bank,Ipswich,MA,1938,6/30/2015,8/16/2015,SM,31 Market Street,"BROOKLINE BANCORP, INC.",5,0,0,4,0,Essex,14460,"Boston-Cambridge-Newton, MA-NH",7/25/1892,1/1/1934,6/29/2012,Stock,0,1,FED,DIF,New York,NEW YORK,North Boston,Boston,Northeastern,Northeast,0,1,www.firstipswich.com,6368,667,5701,58,849,0,338,0,511,5098,2842,798,1458,1394,0,522,872,0,872,0,872,4,0,0,872
2738,9695,721949,2022444,"First & Farmers National Bank, Inc.",Somerset,KY,42501,6/30/2015,8/16/2015,N,100 Public Square,"ALBANY BANCORP, INC.",12,0,0,8,0,Pulaski,,,10/15/1903,1/1/1934,6/1/2010,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Elizabethtown,Cleveland,Central,Southeast,0,1,www.firstandfarmers.com,9684,944,8740,225,1373,0,779,0,594,6798,4038,444,2316,3090,23,692,2421,0,2421,0,2421,1950,1681,0,2403.06
8122,0,391418,1363935,First & Peoples Bank and Trust Company,Russell,KY,41169,6/30/2015,8/16/2015,NM,1001 Deidrich Boulevard,"FIRST & PEOPLES BANCSHARES, INC.",6,0,0,7,0,Greenup,26580,"Huntington-Ashland, WV-KY-OH",2/28/1932,1/1/1934,10/21/2014,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Lexington,Cleveland,Central,Southeast,0,1,www.firstandpeoplesbank.com,3196,147,3049,53,605,208,180,0,217,3477,1925,501,1051,124,64,38,150,0,150,0,150,125,132,0,98.8
30698,5763,62772,3842126,First Advantage Bank,Clarksville,TN,37040,6/30/2015,8/16/2015,NM,1430 Madison Street,FIRST ADVANTAGE BANCORP,7,0,0,4,0,Montgomery,17300,"Clarksville, TN-KY",1/1/1953,2/9/1954,2/3/2012,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Nashville,Atlanta,Southern,Southeast,0,1,www.firstadvantagebanking.com,10634,1438,9196,600,1209,0,205,0,1004,7974,4955,970,2049,1831,21,542,1310,0,1310,0,1310,479,500,174,1295.09
57596,0,3195064,2238544,First Advantage Bank,Coon Rapids,MN,55433,6/30/2015,8/16/2015,NM,9950 Foley Boulevard Nw,"BORDER BANCSHARES, INC.",1,0,0,4,1,Anoka,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",9/2/2003,9/2/2003,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,WWW.FIRSTADVANTAGEBANK.COM,749,145,604,21,52,0,29,0,23,569,299,52,218,66,9,0,75,0,75,0,75,13,0,0,66
35245,0,2848756,3640041,First Alliance Bank,Cordova,TN,38018,6/30/2015,8/16/2015,NM,"51 Germantown Court, # 100","FIRST ALLIANCE BANCSHARES, INC.",4,0,0,4,0,Shelby,32820,"Memphis, TN-MS-AR",9/27/1999,9/27/1999,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Memphis,St. louis,Southern,Southeast,0,1,http://www.fabtn.com,2722,316,2406,0,215,0,139,0,76,2372,1303,411,658,249,0,58,191,0,191,0,191,198,0,13,191
2240,9740,771458,1108967,First American Bank,Artesia,NM,88210,6/30/2015,8/16/2015,NM,303 W Main Street,"FIRST ARTESIA BANCSHARES, INC.",19,0,0,4,1,Eddy,,,1/1/1903,1/1/1934,5/8/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Albuquerque,Dallas,Western,West,0,1,www.firstamb.net,19240,806,18434,434,4036,1234,967,0,1835,15322,8901,1880,4541,6714,23,0,6737,0,6737,0,6737,987,4549,0,6714
15762,0,321255,0,First American Bank,Stonewall,OK,74871,6/30/2015,8/16/2015,NM,Main St. & High School Ave.,,1,0,0,2,1,Pontotoc,,,7/4/1940,7/4/1940,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Tulsa,Kansas City,Southern,West,0,1,http://www.fabstonewall.com,744,78,666,0,76,0,38,0,38,481,245,48,188,261,0,0,261,0,261,0,261,3,170,0,261
14808,10470,653648,1207431,First American Bank,Fort Dodge,IA,50501,6/30/2015,8/16/2015,SM,1207 Central Avenue,"STARK BANK GROUP, LTD.",18,0,1,4,1,Webster,,,6/1/1934,10/16/1934,12/30/2006,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.bankfirstamerican.com,13416,1971,11445,-600,5534,1478,805,0,3251,15708,9067,2571,4070,1871,5,0,1876,0,1876,0,1876,-389,0,0,1871
3657,11088,850036,1199974,First American Bank,Elk Grove Villag,IL,60007,6/30/2015,8/16/2015,NM,700 Busse Road,FIRST AMERICAN BANK CORPORATION,51,0,1,5,1,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3/26/1901,1/1/1934,12/5/2014,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.firstambank.com,48410,4616,43794,0,15385,4130,3570,0,7685,42980,26594,5711,10675,16199,0,140,16059,0,16059,0,16059,677,9735,0,16059
8149,11973,101037,1083729,First American Bank and Trust,Vacherie,LA,70090,6/30/2015,8/16/2015,NM,2785 Hwy 20,ONE AMERICAN CORP.,24,0,0,4,0,Saint James,35380,"New Orleans-Metairie, LA",12/3/1910,1/1/1934,6/2/2010,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,www.fabt.com,15726,793,14933,150,3905,0,2037,0,1868,11247,6931,2202,2114,7441,420,2137,5724,0,5724,0,5724,70,1500,0,5417.4
16858,11097,921039,1138188,First American Bank and Trust Company,Athens,GA,30601,6/30/2015,8/16/2015,NM,300 College Avenue,FIRST AMERICAN BANCORP,8,0,0,4,0,Clarke,12020,"Athens-Clarke County, GA",1/1/1934,11/1/1949,6/24/2011,Stock,0,1,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://www.firstamericanishere.com,7752,910,6842,0,2062,413,949,0,700,7062,4061,856,2145,1842,4,440,1406,0,1406,0,1406,-254,368,0,1402.96
58593,0,3595682,3595440,"First American Bank, N.A.",Hudson,WI,54016,6/30/2015,8/16/2015,N,2424 Monetary Blvd.,"FIRST AMERICAN INVESTMENT, INC.",2,0,1,4,1,Saint Croix,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",6/22/2007,6/22/2007,3/1/2014,Stock,0,0,OCC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1,http://www.fa-bank.net,3414,359,3055,65,389,0,89,0,300,2966,2014,315,637,413,0,0,413,0,413,0,413,18,0,0,413
35186,0,2857794,3266302,First American International Bank,Brooklyn,NY,11220,6/30/2015,8/16/2015,NM,5503 Eighth Avenue,FIRST AMERICAN INTERNATIONAL CORP.,9,0,0,5,0,Kings,35620,"New York-Newark-Jersey City, NY-NJ-PA",11/15/1999,11/15/1999,6/4/2013,Stock,0,0,FDIC,DIF,New York,NEW YORK,New York City,New York,Northeastern,Northeast,0,1,faib.com,12285,1886,10399,0,3839,0,117,0,3722,12795,6615,2386,3794,1443,42,899,586,0,586,0,586,-313,0,0,559.12
19226,9725,786340,3179877,First American National Bank,Iuka,MS,38852,6/30/2015,8/16/2015,N,1251 First American Drive,"FIRST AMERICAN BANCSHARES, INC.",9,0,0,8,1,Tishomingo,,,9/5/1964,9/5/1964,3/31/2006,Stock,0,0,OCC,DIF,Dallas,DALLAS,Jackson Ms,St. louis,Southern,West,0,1,www.fanb.net,4483,341,4142,250,1270,0,854,0,416,4527,2624,887,1016,635,117,0,752,0,752,0,752,78,344,0,635
34040,0,2317672,2747765,First American State Bank,Greenwood Villag,CO,80111,6/30/2015,8/16/2015,SM,"8390 E Crescent Parkway, # 1",FIRST AMERICAN BANCORP,1,0,0,4,0,Arapahoe,19740,"Denver-Aurora-Lakewood, CO",7/10/1995,7/10/1995,3/31/2006,Stock,0,0,FED,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.fasbank.com,5032,1340,3692,176,-273,0,39,0,-312,2963,1521,242,1200,280,0,115,165,0,165,0,165,169,0,0,165
26312,15660,1883321,0,"First American Trust, FSB",Santa Ana,CA,92707,6/30/2015,8/16/2015,SA,"5 1st American Way, 3rd Fl.",,10,0,1,5,0,Orange,31080,"Los Angeles-Long Beach-Anaheim, CA",7/30/1985,7/30/1985,7/21/2011,Stock,0,1,OCC,DIF,San Francisco,SAN FRANCISCO,Orange,San Francisco,Western,Western,0,0,www.firstamtrust.com,18852,1218,17634,0,14453,7426,7027,0,0,11946,6041,1986,3919,20141,-969,7285,11887,0,11887,0,11887,0,450,0,12507.16
13011,0,762625,2496241,First and Citizens Bank,Monterey,VA,24465,6/30/2015,8/16/2015,NM,195 West Main Strret,"HIGHLAND COUNTY BANKSHARES, INC.",3,0,0,8,0,Highland,,,9/1/1929,1/1/1934,3/23/2007,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,1,http://www.firstandcitizensbank.com,2403,322,2081,20,186,0,54,0,132,1722,791,264,667,525,0,163,362,0,362,0,362,-45,0,0,362
16849,14212,466240,1096550,First Arkansas Bank and Trust,Jacksonville,AR,72076,6/30/2015,8/16/2015,NM,600 West Main Street,"FIRST ARKANSAS BANCSHARES, INC.",22,0,0,4,1,Pulaski,30780,"Little Rock-North Little Rock-Conway, AR",11/5/1949,11/5/1949,8/5/2008,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Little Rock,St. louis,Southern,Western,0,1,www.firstarkansasbank.com,13112,719,12393,3053,10775,174,900,0,9701,17862,7618,1766,8478,2253,291,0,2544,0,2544,0,2544,496,2680,0,2253
58344,0,3503696,0,First Avenue National Bank,Ocala,FL,34471,6/30/2015,8/16/2015,N,910 Sw 1st Ave,,4,0,0,4,0,Marion,36100,"Ocala, FL",11/16/2006,11/16/2006,7/28/2008,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Tampa,Atlanta,Southern,Southeast,0,1,www.firstavebank.com,2359,247,2112,0,165,0,99,0,66,2360,1141,374,845,-83,71,2,-14,0,-14,0,-14,-4,0,4,-85
6917,10684,899428,1076123,First Bank,Strasburg,VA,22657,6/30/2015,8/16/2015,SM,112 West King Street,FIRST NATIONAL CORPORATION,16,0,0,4,0,Shenandoah,,,7/1/1907,1/1/1934,4/17/2015,Stock,0,1,FED,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,1,www.fbvirginia.com,10381,571,9810,-100,4011,688,1299,0,2024,12166,6722,1356,4088,1755,-52,487,1216,0,1216,0,1216,489,0,0,1252.92
1744,0,291330,1918755,First Bank,Wadley,AL,36276,6/30/2015,8/16/2015,NM,312 Main Street,"PEOPLES INDEPENDENT BANCSHARES, INC.",5,0,0,7,1,Randolph,,,11/6/1907,1/1/1934,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,http://www.fbonline.biz,1310,117,1193,0,339,0,233,0,106,1082,597,108,377,450,-9,29,412,0,412,0,412,-3,150,0,420.37
15019,14337,216922,1076431,First Bank,Southern Pines,NC,28387,6/30/2015,8/16/2015,SM,300 S.W. Broad Street,FIRST BANCORP,89,0,1,4,0,Moore,,,1/1/1934,2/8/1935,4/22/2015,Stock,0,1,FED,DIF,Atlanta,ATLANTA,Raleigh,Richmond,Northeastern,Southeast,0,0,http://www.localfirstbank.com,62717,2905,59812,677,9653,0,5773,0,3880,46851,27559,5494,13798,21937,0,7543,14394,0,14394,0,14394,9213,36500,0,14394
14885,8885,451068,1416701,First Bank,Ketchikan,AK,99901,6/30/2015,8/16/2015,NM,331 Dock Street,"FIRST BANCORP, INC.",9,0,0,4,1,Ketchikan Gateway,,,9/15/1924,11/23/1934,7/28/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Seattle,San Francisco,Western,Western,0,1,http://www.firstbankak.com,8294,617,7677,60,2655,0,209,0,2446,8747,5289,1287,2171,1525,76,0,1601,0,1601,0,1601,692,1716,1,1525
16473,0,49652,1055351,First Bank,Sterling,KS,67579,6/30/2015,8/16/2015,NM,128 South Broadway Avenue,"CORONADO, INC.",3,0,0,2,0,Rice,,,1/1/1907,8/26/1946,3/31/2006,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Hays,Kansas City,Western,Western,0,1,www.first-bank.net,2459,231,2228,0,289,0,82,0,207,1623,997,133,493,894,29,201,722,0,722,0,722,-20,504,0,699.38
12229,12597,169653,1118797,First Bank,Creve Coeur,MO,63141,6/30/2015,8/16/2015,SM,11901 Olive Boulevard,"FIRST BANKS, INC.",128,0,1,4,0,Saint Louis,41180,"St. Louis, MO-IL",7/30/1906,1/1/1934,12/1/2007,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,0,WWW.FIRSTBANKS.COM,87650,4261,83389,-7500,32982,1795,11247,0,19940,106255,45981,14580,45694,17616,7201,5368,19449,0,19422,27,19449,558,7500,0,13832.22
3121,13255,239659,1109544,First Bank,Burkburnett,TX,76354,6/30/2015,8/16/2015,NM,300 East Third,"FIRST BURKBURNETT BANCSHARES, INC.",6,0,0,4,1,Wichita,48660,"Wichita Falls, TX",1/1/1907,1/1/1934,7/8/2009,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://www.firstbankweb.com,8187,590,7597,800,4911,0,737,0,4174,8550,6090,700,1760,3158,0,0,3158,0,3158,0,3158,97,2695,0,3158
9620,13673,131436,2061162,First Bank,Clewiston,FL,33440,6/30/2015,8/16/2015,NM,300 East Sugarland Highway,"PIONEER BANKCORP, INC.",5,0,0,4,0,Hendry,,,1/1/1922,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,South Florida,Atlanta,Southern,Southeast,0,1,http://www.first1bank.net,5466,397,5069,0,1031,0,422,0,609,5084,2809,672,1603,1016,114,307,823,0,823,0,823,22,92,0,739.78
58481,0,3401970,0,First Bank,Hamilton,NJ,8690,6/30/2015,8/16/2015,NM,2465 Kuser Road,,10,0,1,4,0,Mercer,45940,"Trenton, NJ",4/23/2007,4/23/2007,6/12/2014,Stock,0,0,FDIC,DIF,New York,NEW YORK,Jamesburg,Philadelphia,Northeastern,Northeast,0,1,www.firstbanknj.com,14861,2973,11888,688,1097,0,64,0,1033,8729,4509,1155,3065,3568,0,1091,2477,0,2477,0,2477,37,0,125,2477
88,10660,329345,2352196,First Bank,Hampton,AR,71744,6/30/2015,8/16/2015,NM,302 E Main,"HARRELL BANCSHARES, INC.",11,0,0,4,0,Calhoun,,,10/8/1907,1/1/1934,2/3/2014,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Shreveport,St. louis,Southern,Western,0,1,www.firstbankar.com,7828,946,6882,300,1766,0,566,0,1200,5941,3285,735,1921,2407,47,773,1681,0,1681,0,1681,50,523,0,1648.57
5907,0,875936,1082692,First Bank,Mccomb,MS,39648,6/30/2015,8/16/2015,NM,105 South Broadway Street,FIRST SOUTHWEST CORPORATION,12,0,0,4,1,Pike,,,6/25/1895,1/1/1934,5/29/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Jackson Ms,Atlanta,Southern,West,0,1,WWW.FIRSTBANKMS.COM,6489,456,6033,402,1602,0,595,0,1007,4976,3125,714,1137,2257,0,0,2257,0,2257,0,2257,-71,1958,0,2257
4092,0,280352,2209030,First Bank,Erick,OK,73645,6/30/2015,8/16/2015,NM,118 W. Roger Miller Blvd.,"ERICK BANCSHARES, INC.",4,0,0,2,1,Beckham,,,12/12/1902,1/1/1934,4/25/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.faberick.com,1028,38,990,28,156,0,122,0,34,830,548,75,207,288,0,0,288,0,288,0,288,-2,157,0,288
27078,11955,550756,1123072,First Bank & Trust,Sioux Falls,SD,57104,6/30/2015,8/16/2015,NM,110 North Minnesota Avenue,FISHBACK FINANCIAL CORPORATION,7,0,0,4,0,Minnehaha,43620,"Sioux Falls, SD",10/31/1987,10/31/1987,5/5/2012,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.bankeasy.com,16408,1585,14823,133,4597,375,438,0,3784,12126,5564,1226,5336,7161,0,2517,4644,0,4644,0,4644,58,0,0,4644
5525,0,402462,1104307,First Bank & Trust,Seymour,TX,76380,6/30/2015,8/16/2015,SM,201 North Washington Street,"BAYLOR BANCSHARES, INC.",8,0,0,2,0,Baylor,,,3/5/1890,1/1/1934,11/15/2014,Stock,0,1,FED,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.fbtseymour.com,2099,244,1855,0,562,1,435,0,126,1926,998,199,729,491,218,224,485,0,485,0,485,-4,300,0,336.76
14778,14038,294564,2410854,First Bank & Trust,Lubbock,TX,79424,6/30/2015,8/16/2015,NM,9816 Slide Road,"FIRST BANK LUBBOCK BANCSHARES, INC.",9,0,0,4,1,Lubbock,31180,"Lubbock, TX",1/1/1934,9/28/1934,6/1/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.firstbanktexas.com,15926,2263,13663,875,9653,0,1051,0,8602,18376,9536,1977,6863,4065,-10,0,4055,0,4055,0,4055,124,1250,0,4065
3973,9589,77851,1123072,First Bank & Trust,Brookings,SD,57006,6/30/2015,8/16/2015,NM,520 6th Street,FISHBACK FINANCIAL CORPORATION,6,0,0,4,0,Brookings,,,11/2/1925,1/1/1934,6/21/2013,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.bankeasy.com,18281,1641,16640,530,6400,1942,318,0,4140,14418,5103,1230,8085,8092,0,2230,5862,0,5862,0,5862,139,3540,0,5862
34060,14013,2333298,2339656,First Bank & Trust,Evanston,IL,60201,6/30/2015,8/16/2015,SM,820 Church Street,"FIRST EVANSTON BANCORP, INC.",9,0,0,4,0,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",9/6/1995,9/6/1995,3/31/2006,Stock,0,1,FED,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.firstbt.com,15530,1072,14458,500,2362,957,913,0,492,11543,7502,1306,2735,4777,-3,1715,3059,0,3059,0,3059,-163,0,175,3060.92
27394,0,1228034,0,First Bank & Trust Co.,Duncan,OK,73533,6/30/2015,8/16/2015,NM,923-925 Main Street,,10,0,0,4,1,Stephens,,,12/8/1988,12/8/1988,4/11/2008,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,www.fb247.com,11111,484,10627,3,2692,327,966,0,1399,7883,4737,1072,2074,5433,0,0,5433,0,5433,0,5433,-3,4433,0,5433
13946,0,640956,1138133,First Bank & Trust Company,Perry,OK,73077,6/30/2015,8/16/2015,NM,407 7th Street,"FNBT BANCSHARES, PERRY, OK, INC.",3,0,0,2,1,Noble,,,2/21/1934,2/21/1934,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Tulsa,Kansas City,Southern,West,0,1,www.bankfbt.com,2952,141,2811,50,499,1,196,0,302,1992,1103,119,770,1268,0,0,1268,0,1268,0,1268,53,1392,0,1268
4219,15944,351850,1050851,First Bank & Trust Company,Wagoner,OK,74467,6/30/2015,8/16/2015,NM,111 Casaver Street,FIRST WAGONER CORPORATION,9,0,0,4,1,Wagoner,46140,"Tulsa, OK",1/1/1895,1/1/1934,3/17/2014,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Tulsa,Kansas City,Southern,West,0,1,fbtwagoner.com,6826,606,6220,0,380,0,271,0,109,3114,1708,508,898,3486,0,0,3486,0,3486,0,3486,56,2514,0,3486
3167,0,552657,1108677,First Bank & Trust Company,Dawson,TX,76639,6/30/2015,8/16/2015,SM,109 N Main Street,"DAWSON BANCSHARES, INC.",2,0,0,2,1,Navarro,,,2/15/1915,1/1/1934,6/1/2010,Stock,0,1,FED,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,,654,118,536,6,57,0,52,0,5,584,311,75,198,3,16,0,19,0,19,0,19,22,0,0,3
5394,15945,244158,1053320,First Bank & Trust Company,Cozad,NE,69130,6/30/2015,8/16/2015,NM,747 Meridian,MIDWEST BANCO CORPORATION,6,0,1,2,1,Dawson,,,1/1/1883,1/1/1934,6/1/2013,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,West,0,1,http://www.firstbankandtrustcozad.com,5201,320,4881,233,650,17,157,0,476,2834,1904,248,682,2464,28,44,2448,0,2448,0,2448,-133,2725,0,2420.56
17233,0,642259,1104660,First Bank & Trust East Texas,Diboll,TX,75941,6/30/2015,8/16/2015,NM,104 North Temple Drive,"DIBOLL STATE BANCSHARES, INC.",17,0,0,4,0,Angelina,,,6/18/1953,6/18/1953,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.fbtet.com,17658,534,17124,360,5327,1165,2000,0,2162,13718,8119,2243,3356,8373,-1,2576,5796,0,5796,0,5796,205,2950,0,5796.69
26638,0,372556,1123072,First Bank & Trust of Milbank,Milbank,SD,57252,6/30/2015,8/16/2015,NM,215 West Fourth Avenue,FISHBACK FINANCIAL CORPORATION,3,0,0,2,0,Grant,,,3/27/1986,3/27/1986,1/20/2007,Stock,0,1,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Western,West,0,1,http://www.bankeasy.com,3289,407,2882,0,314,0,141,0,173,2034,699,163,1172,1162,0,380,782,0,782,0,782,-10,469,0,782
29786,4087,221476,2971261,"First Bank & Trust,",Paris,IL,61944,6/30/2015,8/16/2015,NM,101 South Central Avenue,FIRST BANCTRUST CORPORATION,8,0,0,4,0,Edgar,,,1/1/1887,12/29/1937,4/1/2015,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Champaign,Chicago,Central,Central,0,1,www.firstbanktrust.com,8788,1519,7269,240,1456,3,302,0,1151,6097,3156,956,1985,2388,0,831,1557,0,1557,0,1557,271,600,0,1557
5227,11149,755850,1123072,"First Bank & Trust, National Association",Pipestone,MN,56164,6/30/2015,8/16/2015,N,"101 Second Street, N.W.",FISHBACK FINANCIAL CORPORATION,2,0,0,2,0,Pipestone,,,2/28/1889,1/1/1934,1/1/2010,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Central,West,0,1,http://www.bankeasy.com,3689,345,3344,0,563,0,123,0,440,2542,938,200,1404,1365,0,455,910,0,910,0,910,28,550,0,910
33405,9640,1862719,2127657,First Bank and Trust,New Orleans,LA,70112,6/30/2015,8/16/2015,NM,"909 Poydras St., Suite 100",FIRST TRUST CORPORATION,16,0,1,4,1,Orleans,35380,"New Orleans-Metairie, LA",5/17/1991,5/17/1991,2/19/2015,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Baton Rouge,Atlanta,Southern,Western,0,1,fbtonline.com,17747,1636,16111,1060,6165,0,1155,0,5010,17876,10611,2220,5045,3340,0,0,3340,0,3340,0,3340,1498,2535,0,3340
5438,13618,114859,2850432,First Bank and Trust Company,Minden,NE,68959,6/30/2015,8/16/2015,SM,315 East 4th Street,FIRST OF MINDEN FINANCIAL CORPORATION,1,0,0,2,1,Kearney,,,9/4/1883,1/1/1934,1/2/2007,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,West,0,1,www.firstofminden.com,1165,73,1092,0,97,16,43,0,38,914,522,99,293,275,12,11,276,0,276,0,276,-6,0,0,264.48
15348,15563,157856,1055593,First Bank and Trust Company,Clinton,OK,73601,6/30/2015,8/16/2015,SM,501 Frisco Avenue,"CLINTON BANCSHARES, INC.",1,0,0,8,1,Custer,,,1/1/1903,2/1/1936,6/17/2015,Stock,0,1,FED,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.fbtok.com,987,53,934,2,489,130,156,0,203,1011,529,85,397,410,-1,0,409,0,409,0,409,80,140,0,410
18641,0,646444,1202986,First Bank and Trust Company of Illinois,Palatine,IL,60067,6/30/2015,8/16/2015,NM,300 East Northwest Highway,"NORTHWEST BANCORPORATION OF ILLINOIS, INC.",1,0,0,4,1,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",12/20/1962,12/20/1962,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.firstbankillinois.com,4778,488,4290,52,32,0,18,0,14,3692,1449,266,1977,578,0,0,578,0,578,0,578,144,5,0,578
3134,12529,749952,2007610,First Bank and Trust of Childress,Childress,TX,79201,6/30/2015,8/16/2015,NM,301 North Main Street,"CHILDRESS BANCSHARES, INC.",3,0,0,2,1,Childress,,,1/1/1909,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,http://www.fbtchildress.net,1631,364,1267,12,109,5,54,0,50,1030,531,136,363,334,-21,0,313,0,313,0,313,-7,70,0,334
5405,15703,266655,1247811,First Bank and Trust of Fullerton,Fullerton,NE,68638,6/30/2015,8/16/2015,SM,230 Broadway,"FIRST NATIONAL HOLDING COMPANY, INC.",2,0,0,2,0,Nance,,,10/1/1881,1/1/1934,6/28/2010,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,West,0,1,http://www.fbtfullerton.com,1347,249,1098,0,68,0,51,0,17,777,441,97,239,389,18,105,302,0,302,0,302,-2,83,0,288.68
3335,11790,373553,1241211,First Bank and Trust of Memphis,Memphis,TX,79245,6/30/2015,8/16/2015,NM,501 Main Street,"FALCON BANCORPORATION, INC.",1,0,0,2,1,Hall,,,3/1/1898,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,www.firstmemphis.com,997,224,773,30,92,0,47,0,45,583,281,45,257,252,0,0,252,0,252,0,252,0,235,0,252
5097,13046,147857,1143548,First Bank Blue Earth,Blue Earth,MN,56013,6/30/2015,8/16/2015,SM,306 South Main Street,FNB BANCSHARES INC.,1,0,0,2,1,Faribault,,,1/1/1869,1/1/1934,12/15/2007,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Mankato,Minneapolis,Central,West,0,1,http://www.firstbankblueearth.com,3522,459,3063,10,326,0,85,0,241,1735,1096,120,519,1644,108,1,1751,0,1751,0,1751,-263,1321,0,1643
12517,12624,806846,2320618,First Bank Financial Centre,Oconomowoc,WI,53066,6/30/2015,8/16/2015,NM,155 West Wisconsin Avenue,"OCONOMOWOC BANCSHARES, INC.",14,0,0,4,0,Waukesha,33340,"Milwaukee-Waukesha-West Allis, WI",9/1/1859,1/1/1934,6/18/2012,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Milwaukee,Chicago,Central,Central,0,1,WWW.FBFCWI.COM,16370,2262,14108,165,6064,0,422,0,5642,15793,9450,2110,4233,4214,132,1003,3343,0,3343,0,3343,927,630,0,3241.36
