cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,numemp,asset,chbal,chbali,sc,frepo,lnlsnet,lnatres,trade,bkprem,ore,intan,idoa,liabeq,liab,dep,depi,depdom,iddepinr,frepp,tradel,idobrmtg,subnd,idoliab,eqtot,eq,eqpp,eqcs,eqsur,equptot,eqconsub,nclnls,NCGTYPAR,oaienc,ernast,asstlt,asset5,asset2,RWAJT,AVASSETJ,OALIFINS,OALIFGEN,OALIFSEP,Oalifhyb,voliab,lnexamt,othbfhlb,lnlssale,ucln,RBCT1J,RBCT2,uc,obsdir
58727,0,3614837,3637939,Access Bank,Omaha,NE,68114,6/30/2015,8/16/2015,NM,8712 West Dodge Road,"3MV BANCORP, INC.",4,0,0,4,0,Douglas,36540,"Omaha-Council Bluffs, NE-IA",12/10/2007,12/10/2007,12/17/2012,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,West,0,1,WWW.ACCESSBANK.COM,47,238864,6512,4607,26748,0,194411,2882,0,3914,0,79,7200,238864,215914,208454,141673,208454,65.60055223,0,0,5974,0,1486,22950,22950,0,593,18642,3715,0,104,0,632,225766,37663,231076.33,233770.5,216057,231833,4565,4565,0,0,31307,17855,5974,739,36591,23518,2702,36591,3546
35189,0,2859903,3109904,Access National Bank,Reston,VA,20191,6/30/2015,8/16/2015,N,"1800 Robert Fulton Drive, #",ACCESS NATIONAL CORPORATION,5,0,0,4,0,Fairfax,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",12/1/1999,12/1/1999,3/31/2006,Stock,0,0,OCC,DIF,Atlanta,ATLANTA,Richmond,Richmond,Northeastern,Southeast,0,1,www.accessnationalbank.com,233,1165559,91500,79186,152916,0,871030,13509,0,6909,500,1671,41033,1165559,1069890,913515,574236,913515,56.73401152,18079,0,130000,0,8296,95669,95669,0,5850,27448,62371,0,7427,586,2952,1103132,334885,1095502,1117088.5,931252,1105811,15562,15562,0,0,213132,14659,130000,50297,340322,94546,11672,340322,125890
58562,0,3535848,4556381,AccessBank Texas,Denton,TX,76201,6/30/2015,8/16/2015,NM,"320 W Eagle Drive, # 100","ACCESS BANCORP, INC.",1,0,0,4,0,Denton,19100,"Dallas-Fort Worth-Arlington, TX",10/22/2007,10/22/2007,11/1/2013,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,http://WWW.ACCESSBANKTX.COM,31,170652,12883,11341,18491,2116,131633,1315,0,650,456,0,4423,170652,153863,153654,133591,153654,80.44879928,0,0,0,0,209,16789,16789,0,3311,20181,-6703,0,0,0,401,163581,65377,154856.67,162506.5,125672,163011,2183,2183,0,0,15710,815,0,1376,14984,16728,1316,15430,1376
14936,11454,730446,1205950,Ackley State Bank,Ackley,IA,50601,6/30/2015,8/16/2015,SM,650 Main Street,GNB BANCORPORATION,6,0,0,2,1,Hardin,,,1/1/1934,12/18/1934,11/3/2011,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Des Moines,Chicago,Western,Western,0,1,http://www.ackleystatebank.com,36,150323,5255,2858,32662,0,100436,1084,0,1556,28,2626,7760,150323,132065,112792,92205,112792,82.54636316,4971,0,12557,0,1745,18258,18258,0,300,7625,10333,0,6,0,1030,135956,35478,150491.33,149365.5,111599,144391,2974,2974,0,0,10524,334,12557,558,18266,13421,1084,18266,2111
7506,12499,5210,1117464,ACNB Bank,Gettysburg,PA,17325,6/30/2015,8/16/2015,NM,16 Lincoln Square,ACNB CORPORATION,21,0,0,4,0,Adams,23900,"Gettysburg, PA",4/11/1857,1/1/1934,2/7/2011,Stock,0,1,FDIC,DIF,New York,NEW YORK,Harrisburg,Philadelphia,Northeastern,Northeast,0,1,http://www.acnb.com,267,1093726,27997,15002,182069,0,803050,14865,0,16600,1504,0,62506,1093726,999227,878133,838627,878133,92.80414502,34402,0,77500,0,9192,94499,94499,0,4798,5455,84246,0,5815,0,3063,1000121,503258,1088881,1094929.5,752975,1105685,38489,32767,0,5722,80567,5146,77500,916,196284,97761,9485,196284,0
18489,12279,463650,1055623,Adams Bank & Trust,Ogallala,NE,69153,6/30/2015,8/16/2015,SM,315 North Spruce Street,"ADBANC, INC.",18,0,1,2,0,Keith,,,2/26/1962,2/26/1962,3/31/2006,Stock,0,1,FED,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,West,0,1,http://www.abtbank.com,165,647977,7895,97,49775,0,558928,7736,0,13839,909,0,16631,647977,573438,532805,426193,532805,81.60226424,7763,0,29234,0,3636,74539,74539,0,3000,37000,34539,0,169,0,5077,608800,101970,650312,643442,585300,638023,1322,1322,0,0,40302,179,29234,2566,96626,74539,7321,96626,0
90140,12033,343903,0,Adams Community Bank,Adams,MA,1220,6/30/2015,8/16/2015,SB,2 Center Street,,7,0,0,5,0,Berkshire,38340,"Pittsfield, MA",5/1/1869,7/24/1985,2/25/2012,Non-Stock,0,1,FDIC,DIF,New York,NEW YORK,Springfield Ma,Boston,Northeastern,Northeast,0,1,www.adamscommunity.com,88,403335,12556,3319,22269,2740,337051,2827,0,5868,606,2641,19604,403335,354618,327557,297707,327557,89.08272816,0,0,21006,0,6055,48717,48717,0,0,0,48717,0,4429,0,950,365379,204926,398469.67,400297,258002,397774,11792,9017,0,2775,25727,1973,21006,0,34100,46903,3197,34100,0
14311,0,9553,1053870,Adams County Bank,Kenesaw,NE,68956,6/30/2015,8/16/2015,NM,401 N. Smith Avenue,FIRST KENESAW COMPANY,2,0,0,2,1,Adams,,,1/1/1878,1/1/1934,6/1/2010,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Grand Island,Kansas City,Western,West,0,1,http://www.adamscountybank.net,15,166513,8309,6675,57415,0,93123,950,0,1108,0,0,6558,166513,154844,106554,88428,106554,84.81462719,210,0,47004,0,1076,11669,11669,0,400,1700,9569,0,114,0,1562,157213,56136,163906.33,161678,109677,162907,2388,1552,0,836,18591,356,46203,0,24895,12324,950,24895,0
32304,8120,312570,0,Adams County Building and Loan Company,West Union,OH,45693,6/30/2015,8/16/2015,SA,201 West Main Street,,2,0,0,8,0,Adams,,,1/22/1907,4/4/1985,1/4/2012,Non-Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Cincinnati,Cleveland,Central,Central,0,1,,5,23989,4338,3472,6352,0,12383,200,0,89,173,0,654,23989,19870,19809,19809,19809,100,0,0,0,0,61,4119,4119,0,0,0,4119,0,627,0,112,22207,13739,24266.33,24192,11253,24282,0,0,0,0,0,0,0,0,0,4079,141,0,0
58697,18056,3603765,4564724,Adams Dairy Bank,Blue Springs,MO,64014,6/30/2015,8/16/2015,NM,651 Ne Coronado Drive,"ADAMS DAIRY BANCSHARES, INC.",1,0,0,4,0,Jackson,28140,"Kansas City, MO-KS",1/3/2008,1/3/2008,3/3/2014,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.AdamsDairyBank.com,12,98418,9318,7955,19979,0,64731,948,0,193,581,0,3616,98418,88959,76928,61954,76928,61.96582862,4000,0,7934,0,97,9459,9459,0,4000,4500,959,0,590,0,337,92665,52942,96755.67,98015.5,60962,97985,2154,1595,0,559,15252,1868,7934,3543,6519,9458,764,6519,0
9812,0,332756,0,Adams State Bank,Adams,NE,68301,6/30/2015,8/16/2015,NM,649 Main Street,,1,0,0,2,1,Gage,,,1/18/1918,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Omaha,Kansas City,Western,West,0,1,www.adamsstate.com,8,51025,7590,5259,12197,0,29592,214,0,872,0,0,774,51025,42123,36994,29765,36994,87.75901661,0,0,5100,0,29,8902,8902,0,100,3000,5802,0,49,0,464,47048,21703,49148,49818,34035,49388,0,0,0,0,1412,1510,5100,0,4240,8902,214,4240,0
28380,1473,101671,2467474,Adirondack Bank,Utica,NY,13501,6/30/2015,8/16/2015,SM,185 Genesee Street,"ADIRONDACK BANCORP, INC.",19,0,0,4,0,Oneida,46540,"Utica-Rome, NY",1/1/1898,1/25/1936,1/1/2014,Stock,0,0,FED,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,www.adirondackbank.com,170,692875,10285,0,231521,1556,420298,2951,0,5991,760,2716,19748,692875,639798,582069,422730,582069,71.35310731,15849,0,36594,0,5286,53077,53077,0,3792,19915,29370,0,6176,0,2533,653375,269603,691129.33,698799,446376,696618,12501,12501,0,0,62167,15531,36594,2606,82483,49901,2978,82483,0
27015,13964,541307,0,Admirals Bank,Boston,MA,2116,6/30/2015,8/16/2015,SA,579 Boylston Street,,2,0,1,4,0,Suffolk,14460,"Boston-Cambridge-Newton, MA-NH",1/1/1967,7/20/1987,6/28/2013,Stock,0,0,OCC,DIF,New York,NEW YORK,South Boston,Boston,Northeastern,Northeast,0,1,www.admiralsbank.com,167,460878,62165,60961,0,0,372840,2432,0,11894,0,1916,12063,460878,408248,402114,397070,402114,90.0025349,0,0,0,0,6134,52630,52630,0,250,46278,6102,0,10275,1724,1470,433801,213905,454284.33,455691,383789,474421,0,0,0,0,21395,0,0,0,27604,51647,2733,27604,0
8251,0,94858,1399505,Adrian Bank,Adrian,MO,64720,6/30/2015,8/16/2015,SM,130 East Main Street,"ADRIAN BANCSHARES, INC.",3,0,0,2,1,Bates,28140,"Kansas City, MO-KS",10/18/1932,1/1/1934,3/31/2006,Stock,0,0,FED,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,West,0,1,www.adrianbank.com,31,138170,9024,4569,36201,0,90770,1035,0,795,0,0,1380,138170,124393,123964,102687,123964,90.23401948,0,0,0,0,429,13777,13777,0,100,600,13077,0,645,0,1005,131540,47370,137579.67,139468,95284,140693,0,0,0,0,2271,525,0,0,7139,13554,1035,7139,0
8822,0,293352,1125254,Adrian State Bank,Adrian,MN,56110,6/30/2015,8/16/2015,NM,322 Maine Avenue,ADRIAN BUILDING CORPORATION,1,0,0,2,1,Nobles,,,10/23/1889,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Sioux Falls,Minneapolis,Central,West,0,1,www.adrianstatebank.com,10,43375,4715,3964,11536,1218,25206,223,0,114,0,0,586,43375,39420,39315,32054,39315,86.34561626,0,0,0,0,105,3955,3955,0,120,3130,705,0,234,0,415,41924,7549,45042.67,44012,28599,43123,0,0,0,0,350,2062,0,0,1448,3831,223,1448,0
18152,15877,438050,1066928,Advantage Bank,Oklahoma City,OK,73141,6/30/2015,8/16/2015,NM,8001 Ne 23rd Street,"SPENCER BANCSHARES, INC.",2,0,0,4,1,Oklahoma,36420,"Oklahoma City, OK",11/17/1913,2/15/1960,5/28/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.advantagebank.biz,31,55980,1782,0,15292,0,36600,416,0,1596,284,0,426,55980,48712,48299,36019,48299,86.34688639,342,0,0,0,71,7268,7268,0,337,338,6593,0,266,0,207,51892,21635,56963,56489,50710,57614,0,0,0,0,954,18,0,0,9288,7098,416,9288,0
57072,0,2927615,0,Advantage Bank,Loveland,CO,80537,6/30/2015,8/16/2015,NM,1475 North Denver Avenue,,4,0,0,4,0,Larimer,22660,"Fort Collins, CO",9/21/2000,9/21/2000,5/29/2015,Stock,0,0,FDIC,DIF,Dallas,KANSAS CITY,Denver,Kansas City,Western,Western,0,1,http://www.advantagebanks.com,41,263660,25286,21246,18386,0,203899,686,0,3586,8350,1035,3118,263660,245764,239612,205763,239612,93.32384823,0,0,5000,0,1152,17896,17896,0,500,14504,2892,0,366,0,620,243531,26484,263958.33,264976.5,205073,265351,0,0,0,0,18151,5779,5000,0,29934,17434,686,29934,0
10375,14584,189549,3155273,Advantage Community Bank,Dorchester,WI,54425,6/30/2015,8/16/2015,NM,101 West Center Street,"ADVANTAGE COMMUNITY BANCSHARES, INC.",4,0,0,4,0,Clark,,,8/9/1906,1/1/1934,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Chicago,Central,Central,0,1,www.advantagecommunity.com,29,130122,14929,12559,14998,769,94262,1143,0,1649,0,921,2594,130122,115090,110458,94672,110458,92.63984654,0,0,3617,0,1015,15032,15032,0,90,6985,7957,0,121,0,346,122588,8824,133650.33,130931.5,100886,130743,1507,1507,0,0,3156,3423,3617,86,17803,14760,1143,17803,0
34885,14544,965789,0,Affiliated Bank,Bedford,TX,76021,6/30/2015,8/16/2015,SA,500 Harwood Rd.,,4,0,0,4,0,Tarrant,19100,"Dallas-Fort Worth-Arlington, TX",1/1/1959,6/1/1998,7/21/2011,Stock,0,0,OCC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.affiliatedbank.com,192,497369,31042,28206,0,3971,443692,5881,0,8608,304,2170,7582,497369,445151,374668,337670,374668,79.0109893,0,0,67000,0,3483,52218,52218,0,3,27687,24528,0,3334,0,1898,475869,178280,497907.67,496644,431501,475649,0,0,0,0,103111,1508,67000,10172,116462,52218,5400,116462,38450
57264,0,3118447,3118456,Affinity Bank,Atlanta,GA,30328,6/30/2015,8/16/2015,NM,"5660 New Northside Drive, #","ABB FINANCIAL GROUP, INC.",1,0,0,4,0,Fulton,12060,"Atlanta-Sandy Springs-Roswell, GA",9/3/2002,9/3/2002,9/28/2010,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Atlanta,Atlanta,Southern,Southeast,0,1,http://www.myaffinitybank.com,25,259480,22807,18970,14299,10120,189863,2629,0,410,13905,0,8076,259480,246652,213103,167728,213103,90.02232478,6091,0,27000,0,458,12828,12828,0,5961,29952,-23085,0,2914,0,451,233252,117968,256649,259699.5,231134,260576,5650,5650,0,0,8562,1252,27000,0,12717,13251,2629,12717,0
35267,14939,2909330,0,AIG Federal Savings Bank,Wilmington,DE,19809,6/30/2015,8/16/2015,SA,"503 Carr Road, Suite 130",,1,0,0,5,0,New Castle,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",5/15/2000,5/15/2000,12/15/2014,Stock,0,1,OCC,DIF,New York,NEW YORK,Claymont,Philadelphia,Northeastern,Northeast,0,0,,11,19302,3837,0,14301,0,0,0,0,0,0,0,1164,19302,3227,500,500,500,50,0,0,0,0,2727,16075,16075,0,0,25186,-9111,0,0,0,2,14301,10723,19057.33,19174,3982,18906,0,0,0,0,500,0,0,0,0,16065,0,0,0
3304,0,1006951,3183959,AIMBank,Littlefield,TX,79339,6/30/2015,8/16/2015,NM,337 Phelps Avenue,"AIM BANCSHARES, INC.",13,0,0,4,1,Lamb,,,9/19/1925,1/1/1934,1/23/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Lubbock,Dallas,Southern,West,0,1,http://www.aimbankonline.com,157,795300,12451,20,146235,0,603826,8457,0,15584,17,8474,8713,795300,724514,717422,470601,717422,66.78388809,4595,0,0,0,2497,70786,70786,0,979,46121,23686,0,436,371,2800,750081,214382,731965,802325,644580,785769,3827,1738,0,2089,65667,2500,0,2010,82416,64514,8062,82416,9428
35314,0,2877484,3047583,Alamerica Bank,Birmingham,AL,35205,6/30/2015,8/16/2015,NM,2170 Highland Avenue,"ALAMERICA BANCCORP, INC.",1,0,0,4,1,Jefferson,13820,"Birmingham-Hoover, AL",1/28/2000,1/28/2000,2/24/2011,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Shelby,Atlanta,Southern,Southeast,0,1,http://alamericabank.com,8,36070,3312,1272,1877,0,23907,477,0,27,6570,0,377,36070,30344,30208,26772,30208,94.41228041,0,0,0,0,136,5726,5726,0,1,9999,-4274,0,1157,0,86,27056,2724,37789.67,36433.5,31121,36688,0,0,0,0,1945,1152,0,0,4724,5581,390,4724,0
13947,0,869953,1061222,Alamosa State Bank,Alamosa,CO,81101,6/30/2015,8/16/2015,NM,2225 Main Street,"ALAMOSA BANCORPORATION, LTD.",2,0,0,8,1,Alamosa,,,3/1/1907,2/23/1934,3/31/2006,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Denver,Kansas City,Western,Western,0,1,http://www.alamosastatebank.com,33,215368,46139,39523,55812,0,109379,1542,0,2428,0,0,1610,215368,196126,195692,151769,195692,64.2518816,0,0,0,0,434,19242,19242,0,300,300,18642,0,16,0,1391,204714,52255,211724.33,213456.5,118880,214690,0,0,0,0,8665,12339,0,0,27627,19038,1487,27627,0
17230,0,2732,1208933,Albany Bank and Trust Company National Association,Chicago,IL,60625,6/30/2015,8/16/2015,N,3424 West Lawrence Avenue,ALBANK CORPORATION,4,0,0,4,0,Cook,16980,"Chicago-Naperville-Elgin, IL-IN-WI",6/27/1953,6/27/1953,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,www.albanybank.com,88,575777,112203,102325,120046,0,331689,3598,0,3863,3704,1112,3160,575777,493627,491319,373352,491319,55.47553394,0,0,0,0,2308,82150,82150,0,0,5789,76361,0,31,0,1421,554060,7590,576612,581742,357446,584933,0,0,0,0,84989,29502,0,0,109199,81598,3598,109199,0
34106,14711,2332666,3842630,Albina Community Bank,Portland,OR,97212,6/30/2015,8/16/2015,NM,2002 N.E Martin Luther King,"BENEFICIAL STATE BANCORP, INC.",5,0,0,4,0,Multnomah,38900,"Portland-Vancouver-Hillsboro, OR-WA",12/19/1995,12/19/1995,8/3/2015,Stock,0,0,FDIC,DIF,San Francisco,SAN FRANCISCO,Portland,San Francisco,Western,West,0,1,http://www.albinabank.com,42,153802,28613,27445,28994,0,90115,2655,0,2157,0,0,3923,153802,137271,135162,82915,135162,92.7537304,0,0,320,0,1789,16531,16531,0,11675,10814,-5958,0,64,0,311,146554,44751,149518.33,151562,101383,153125,3067,3067,0,0,3077,11,320,0,15892,16674,1285,15892,0
9831,0,414102,0,Alden State Bank,Alden,NY,14004,6/30/2015,8/16/2015,SM,13216 Broadway,,2,0,0,5,0,Erie,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",10/5/1916,1/1/1934,3/31/2006,Stock,0,0,FED,DIF,New York,NEW YORK,Syracuse,New York,Northeastern,Northeast,0,1,WWW.ALDENSTATE.COM,58,276115,7323,462,59673,876,195701,2288,0,1966,662,0,9914,276115,242173,241627,197906,241627,86.79143013,0,0,0,0,546,33942,33942,0,263,1000,32679,0,7092,0,585,256712,65054,274651.33,276673,176196,276416,8121,5765,0,2356,11425,1355,0,0,24937,33942,2204,24937,0
17622,12071,388744,0,Alden State Bank,Alden,MI,49612,6/30/2015,8/16/2015,NM,Coy And Helena Streets,,4,0,0,4,0,Antrim,,,1/1/1934,6/22/1956,3/31/2006,Stock,0,0,FDIC,DIF,Chicago,CHICAGO,Grand Rapids,Chicago,Central,Central,0,1,http://www.aldenbank.com,42,169059,10893,4900,25874,0,121155,2827,0,3770,408,0,6959,169059,148689,146415,112014,146415,89.33181266,0,0,658,0,1616,20370,20370,0,1550,14450,4370,0,2098,0,490,151929,39519,170783.33,171347.5,120453,170840,4087,4087,0,0,2890,1295,658,0,17687,20821,1522,17687,0
3931,10999,933256,2067007,"Alerus Financial, National Association",Grand Forks,ND,58201,6/30/2015,8/16/2015,N,401 Demers Avenue,ALERUS FINANCIAL CORPORATION,16,0,1,4,0,Grand Forks,24220,"Grand Forks, ND-MN",9/30/1933,1/1/1934,6/25/2014,Stock,0,1,OCC,DIF,Kansas City,KANSAS CITY,Grand Forks,Minneapolis,Central,West,0,1,http://www.alerus.com,637,1557062,38620,1426,176448,0,1220247,18414,2445,20157,2322,28186,68637,1557062,1383446,1308816,964112,1308816,62.2877291,39055,0,20000,0,15575,173616,173616,0,4100,47283,122233,0,11359,250,4744,1400566,348716,1512787.67,1530222.5,1424993,1487641,27891,20277,0,7614,65791,12194,20000,83875,385059,159982,17823,385059,17715
13080,0,585235,1201989,"Algonquin State Bank, National Association",Algonquin,IL,60102,6/30/2015,8/16/2015,N,2400 Huntington Drive North,FIRST ALGONQUIN COMPANY,4,0,0,7,1,Mchenry,16980,"Chicago-Naperville-Elgin, IL-IN-WI",3/3/1902,1/1/1934,3/31/2006,Stock,0,1,OCC,DIF,Chicago,CHICAGO,Chicago,Chicago,Central,Central,0,1,http://www.algonquinstatebank.com,29,134027,14990,10908,77686,0,35740,635,0,3106,594,496,1415,134027,119175,118527,93197,118527,88.94822539,0,0,0,0,648,14852,14852,0,300,8696,5856,0,2742,0,563,124334,79817,132704,133490,49522,133475,0,0,0,0,4289,2000,0,0,6372,14997,619,6372,0
20093,16002,25357,0,All America Bank,Oklahoma City,OK,73128,6/30/2015,8/16/2015,NM,200 South Rockwell Avenue,,7,0,0,2,1,Oklahoma,36420,"Oklahoma City, OK",12/22/1969,12/22/1969,6/28/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Oklahoma City,Kansas City,Southern,West,0,1,http://www.allamericabank.net,104,344027,9566,1329,112263,2508,203043,1292,0,6659,213,3290,6485,344027,301814,291209,243400,291209,86.25229975,0,0,9600,0,1005,42213,42213,0,1608,36907,3698,0,150,0,2573,319143,120645,201379.67,238275,330589,145296,0,0,0,0,21251,320,9600,0,36949,40065,1292,36949,0
6058,0,1829,1247419,Allegheny Valley Bank of Pittsburgh,Pittsburgh,PA,15201,6/30/2015,8/16/2015,NM,5137 Butler Street,"ALLEGHENY VALLEY BANCORP, INC.",9,0,0,4,0,Allegheny,38300,"Pittsburgh, PA",10/15/1900,1/1/1934,2/2/2007,Stock,0,0,FDIC,DIF,New York,NEW YORK,Wexford,Cleveland,Northeastern,Northeast,0,1,http://www.avbpgh.com,87,405259,8075,4085,100690,0,272681,3581,0,3129,0,8429,12255,405259,358612,324418,218836,324418,82.90519153,0,0,33120,0,1074,46647,46647,0,390,3100,43157,0,2369,0,1161,377456,260461,410042,408132.5,288924,401064,6279,6279,0,0,7410,3497,33120,0,48877,37585,3770,48877,0
58629,0,3579589,3744239,Allegiance Bank Texas,Houston,TX,77040,6/30/2015,8/16/2015,NM,8727 W Sam Houston Pkwy N,"ALLEGIANCE BANCSHARES, INC.",18,0,0,4,0,Harris,26420,"Houston-The Woodlands-Sugar Land, TX",10/15/2007,10/15/2007,1/1/2015,Stock,0,0,FDIC,DIF,Dallas,DALLAS,Houston,Dallas,Southern,West,0,1,www.allegiancebanktexas.com,299,1945509,138686,53643,151662,0,1551583,10313,0,18887,21,45034,39636,1945509,1718595,1639126,1068822,1639126,56.88659187,0,0,75000,0,4469,226914,226914,0,3219,195524,28171,0,5722,0,5262,1756888,379485,1703556,1914963.5,1713333,1812219,20872,15484,0,5388,214075,1750,75000,25629,454755,185354,10313,454755,0
197,9807,493741,1138405,Alliance Bank,Francesville,IN,47946,6/30/2015,8/16/2015,NM,101 West Montgomery Street,ALLIANCE BANCORP,7,0,0,2,1,Pulaski,,,7/3/1930,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Indianapolis,Chicago,Central,Central,0,1,www.myalliancebank.com,63,302955,8431,990,120156,0,159502,3904,0,2656,0,2517,9693,302955,270866,246494,194475,246494,86.87991304,14134,0,6500,0,3738,32089,32089,0,800,15342,15947,0,1423,0,2060,280648,164409,309847.33,305531.5,197505,301577,6182,2926,648,2608,26094,382,6500,129,35270,29598,2491,35270,0
11569,10383,176464,2127068,Alliance Bank,Sulphur Springs,TX,75482,6/30/2015,8/16/2015,NM,100 Jefferson Street,"ALLIANCE BANCSHARES, INC.",11,0,0,4,1,Hopkins,,,6/16/1927,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Dallas,DALLAS,Dallas,Dallas,Southern,West,0,1,www.alliancebank.com,185,647520,21346,4681,291652,12300,286710,5438,0,10141,1126,3216,21029,647520,584789,575878,465563,575878,78.37746524,4103,0,0,0,4808,62731,62731,0,2500,28111,32120,0,186,0,2014,595343,419113,647854.67,650322,371655,647744,16025,16025,0,0,13303,20737,0,1064,105963,59951,4655,105963,1102
10973,12291,166652,1127146,Alliance Bank,Lake City,MN,55041,6/30/2015,8/16/2015,NM,105 East Lyon Avenue,"ALLIANCE FINANCIAL SERVICES, INC.",10,0,0,4,1,Wabasha,40340,"Rochester, MN",1/1/1867,1/1/1934,2/21/2007,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Minneapolis,Minneapolis,Central,West,0,1,http://www.alliancebanks.com,132,566350,19922,9979,72942,0,454111,8614,0,3574,8366,3415,4020,566350,497578,463910,327037,463910,67.74995637,28539,0,1000,0,4129,68772,68772,0,500,40892,27380,0,7615,0,2620,537032,89388,560110.67,564724,546729,558428,373,373,0,0,49044,2946,1000,312,124423,65989,6856,124423,1336
12511,11730,21658,1126082,Alliance Bank,Mondovi,WI,54755,6/30/2015,8/16/2015,NM,245 South Eau Claire Street,"GEBSCO, INC.",5,0,0,2,1,Buffalo,,,1/1/1900,1/1/1934,3/31/2006,Stock,0,1,FDIC,DIF,Chicago,CHICAGO,Eau Claire,Minneapolis,Central,Central,0,1,www.alliancebank.us,46,159337,7062,5705,49498,3747,93311,1594,0,1337,0,0,4382,159337,144688,143292,123866,143292,92.32475413,0,0,0,0,1396,14649,14649,0,100,4157,10392,0,591,0,688,152261,36166,158418.67,158855,94045,159254,3127,3127,0,0,4187,3566,0,0,13596,15139,1181,13596,0
34566,0,2619714,3253629,Alliance Bank,Cape Girardeau,MO,63701,6/30/2015,8/16/2015,NM,217 North Kingshighway,"ALLIANCE BANCSHARES, INC.",3,0,0,2,0,Cape Girardeau,16020,"Cape Girardeau, MO-IL",10/23/1997,10/23/1997,3/31/2006,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,St. Louis,St. louis,Western,West,0,1,www.alliancebanking.com,43,165847,11791,8711,13491,0,130929,2144,0,4654,248,0,4734,165847,145449,145202,114639,145202,85.5744004,0,0,0,0,247,20398,20398,0,3478,10165,6755,0,356,0,955,153131,32709,167659.33,168017,134378,168478,0,0,0,0,4479,2432,0,0,26885,20283,1685,26885,1088
34930,0,2694944,2695727,Alliance Bank,Topeka,KS,66614,6/30/2015,8/16/2015,NM,3001 Southwest Wanamaker Rd,"NEW MILLENNIUM BANKSHARES, INC.",2,0,0,4,0,Shawnee,45820,"Topeka, KS",9/3/1998,9/3/1998,2/20/2009,Stock,0,0,FDIC,DIF,Kansas City,KANSAS CITY,Kansas City,Kansas City,Western,Western,0,1,http://www.alliancebankks.com,21,96103,15236,12523,13633,3356,61275,881,0,1774,131,0,698,96103,86167,83884,61942,83884,81.08807055,2026,0,0,0,257,9936,9936,0,3000,3000,3936,0,331,0,236,90787,27903,100402,101885,62820,98991,0,0,0,0,2527,1791,0,0,9260,9869,787,9260,0
57733,0,3276543,3706684,Alliance Bank & Trust Company,Gastonia,NC,28054,6/30/2015,8/16/2015,NM,292 West Main Ave,AB&T FINANCIAL CORPORATION,6,0,0,4,0,Gaston,16740,"Charlotte-Concord-Gastonia, NC-SC",9/8/2004,9/8/2004,9/3/2008,Stock,0,0,FDIC,DIF,Atlanta,ATLANTA,Charlotte,Richmond,Northeastern,Southeast,0,1,www.alliancebanknc.com,34,160218,19092,15529,20963,250,110502,2063,0,3424,3793,0,2194,160218,149249,128091,109661,128091,86.26492858,2006,0,19000,0,152,10969,10969,0,18540,16670,-24241,0,2011,0,401,147244,32191,159737.33,157713,113918,156047,0,0,0,0,32088,5348,19000,0,11076,11007,1432,11076,0
